order_id,customer_id,order_date,order_status,payment_method
52584,118,2025-02-10,Delivered,UPI
52892,125,12-01-2026,Delivered,Net Banking
56886,138,27/01/2025,pending,Net Banking
54388,68,16-05-2025,Delivered,Credit Card
57003,159,24/06/2024,Delivered,Credit Card
52593,202,2025-12-07,Delivered,Credit Card
54756,426,01-12-2025,Delivered,Net Banking
53674,197,06-07-2025,PENDING,UPI
54799,23,14-07-2024,Delivered,UPI
57991,29,23/09/2025,Delivered,COD
50238,158,12-12-2025,Delivered,COD
51256,365,18/05/2024,Delivered,upi
51053,592,2025-06-11,Delivered,COD
57911,264,07/11/2024,Delivered,UPI
52674,1044,04-02-2025,Delivered,Debit Card
52566,189,12/04/2024,Delivered,Debit Card
50097,116,14/03/2024,DELIVERED,COD
55690,282,2025-09-17,Delivered,COD
54145,202,2025-08-07,Delivered,Debit Card
52027,89,2024-03-05,DELIVERED,UPI
52264,601,2024-04-04,Delivered,Net Banking
56025,291,2026-07-30,,Credit Card
54744,82,29/01/2024,Delivered,UPI
50281,871,2025-05-02,Delivered,Credit Card
57784,598,06/05/2025,Delivered,UPI
52288,296,2025-09-29,Delivered,Credit Card
54747,932,18/07/2025,Delivered,COD
53339,74,27-10-2025,Delivered,UPI
51112,466,2026-01-18,Delivered,COD
51084,105,06-07-2024,Delivered,Credit Card
50412,447,22/08/2024,Delivered,UPI
57353,294,25-03-2026,Delivered,Credit Card
53387,123,2024-01-05,Delivered,Debit Card
54547,911,23-08-2026,delivered,Debit Card
53109,288,2026-06-09,Returned,Credit Card
57285,66,01/01/2026,Pending,UPI
53516,212,2024-11-30,Pending,Debit Card
51058,460,29/08/2025,Delivered,UPI
53309,1023,2024-06-10,delivered,COD
51487,296,2025-04-06,Cancelled,Debit Card
53588,463,13-05-2025,Returned,UPI
54830,517,10-07-2026,Pending,Credit Card
55034,657,09/02/2026,Returned,COD
53447,130,06-10-2025,Delivered,UPI
50062,1072,19/05/2026,Cancelled,Debit Card
55607,1021,2026-05-15,Delivered,UPI
54827,716,2024-03-09,Delivered,Debit Card
55504,479,21-08-2025,DELIVERED,UPI
51699,161,16-08-2024,Delivered,UPI
55993,847,2025-09-17,Returned,UPI
50844,559,2024-10-16,Pending,Credit Card
57516,10,24/08/2026,Delivered,Credit Card
55632,126,12-05-2024,Delivered,UPI
53977,313,06/07/2026,Pending,COD
51019,23,30-04-2025,Delivered,CREDIT CARD
53707,496,29-08-2025,Cancelled,UPI
57797,163,2025-05-28,Delivered,UPI
52952,1019,2024-10-10,Delivered,Debit Card
55732,443,2025-10-19,Pending,Debit Card
57083,620,2024-12-20,Delivered,UPI
52456,153,05-01-2026,Delivered,UPI
56232,930,25-04-2025,Cancelled,Credit Card
52522,453,2024-12-27,Delivered,CREDIT CARD
52316,483,2026-05-31,Delivered,UPI
50918,81,10-01-2026,Delivered,UPI
53082,449,2026-08-18,Delivered,UPI
51970,431,20-08-2024,Delivered,COD
55361,818,2025-04-15,Delivered,UPI
54727,431,01/02/2025,Delivered,UPI
53930,97,2024-05-11,Delivered,Credit Card
53414,21,20/10/2025,Delivered,Net Banking
53246,460,27/05/2026,Delivered,UPI
56928,123,2024-01-29,Delivered,upi
52196,344,14-12-2025,Delivered,COD
50719,1072,2025-04-25,Delivered,UPI
56542,142,2025-08-15,Delivered,Debit Card
55656,980,17-07-2024,Pending,UPI
56978,400,08-03-2024,Delivered,UPI
50618,285,20-03-2026,Cancelled,upi
52498,464,04-06-2026,delivered,UPI
55416,426,2025-11-28,Delivered,Credit Card
50737,194,2024-09-15,Delivered,Debit Card
54579,769,2025-02-09,Delivered,Net Banking
51471,779,2024-03-01,Delivered,UPI
57690,613,30-05-2025,Delivered,COD
50327,678,2026-08-06,Delivered,UPI
55559,605,2025-01-28,Delivered,UPI
55921,334,2025-06-22,Delivered,Credit Card
50963,57,2025-11-22,Delivered,Debit Card
51289,33,27-07-2024,Delivered,COD
50894,863,04/09/2024,Delivered,Debit Card
54313,815,2026-07-16,Delivered,COD
50147,116,2025-10-07,Pending,Net Banking
55340,315,2026-07-23,Delivered,UPI
54058,267,2026-03-04,delivered,COD
55210,396,18-01-2024,Delivered,UPI
56950,234,16/07/2024,delivered,Credit Card
55566,1055,2026-03-25,Delivered,Debit Card
50083,152,2024-03-05,Cancelled,Debit Card
55700,386,16-10-2025,delivered,Net Banking
54230,206,12/06/2024,Delivered,Credit Card
57258,26,19-11-2024,Delivered,UPI
50657,742,2025-03-18,Delivered,Credit Card
57030,533,22/02/2025,delivered,UPI
52716,832,10-07-2025,Pending,credit card
57489,912,04-04-2024,Pending,Debit Card
51566,435,20-07-2026,Pending,Credit Card
55125,346,2024-06-21,Delivered,Debit Card
52484,27,30-08-2024,Delivered,Credit Card
51827,47,10-02-2025,Delivered,UPI
50362,6,2026-02-28,DELIVERED,Net Banking
50196,204,07-01-2024,Delivered,NET BANKING
50829,366,05-02-2026,Delivered,Debit Card
51342,106,25/04/2024,Delivered,UPI
53842,234,2026-08-24,Delivered,Credit Card
50389,508,06/01/2024,Delivered,Credit Card
57193,564,2024-01-10,Cancelled,Net Banking
54436,867,29-02-2024,Delivered,UPI
52046,214,30-07-2025,Returned,net banking
55031,152,23/03/2025,DELIVERED,Upi
55406,810,24-03-2024,Returned,UPI
53468,467,22/11/2024,Delivered,Upi
54060,105,2024-04-07,Delivered,Credit Card
52560,96,2024-06-19,Delivered,Net Banking
57683,384,07-11-2024,delivered,Credit Card
53405,506,29/01/2024,Delivered,Debit Card
51274,127,2024-03-25,Delivered,COD
50977,96,20/07/2025,Delivered,CREDIT CARD
56259,276,17-03-2025,Delivered,UPI
51067,206,13/01/2026,Delivered,Debit Card
53458,122,2025-03-06,Returned,Credit Card
51802,49,16/12/2024,Delivered,Net Banking
50637,423,16-01-2026,DELIVERED,Net Banking
54794,33,2024-08-23,Delivered,Credit Card
54090,262,2026-05-10,Delivered,UPI
51357,5,06/04/2024,Delivered,UPI
54495,619,2024-12-09,Cancelled,Credit Card
56236,434,13/05/2026,DELIVERED,UPI
57161,93,2025-10-14,Delivered,COD
50524,892,2026-05-23,Delivered,UPI
51377,376,12/02/2024,Delivered,COD
54021,462,01/01/2025,delivered,Debit Card
54172,213,03/06/2026,Delivered,UPI
54828,205,2026-07-22,Delivered,upi
54542,482,2026-06-29,Delivered,COD
57115,44,08-07-2026,Delivered,Debit Card
53171,211,14-01-2026,Delivered,Debit Card
53562,967,2025-04-27,Delivered,UPI
50803,333,16/11/2024,Delivered,UPI
52724,771,2026-08-12,Pending,Credit Card
55025,113,15/08/2025,Delivered,Net Banking
54191,632,2025-05-20,Delivered,Upi
54302,56,2025-07-25,Delivered,Debit Card
55158,69,18-07-2024,Delivered,Credit Card
57734,321,2026-07-23,Delivered,Debit Card
50495,860,17/12/2025,Pending,Credit Card
51049,290,2026-01-27,Delivered,UPI
54549,660,2026-02-28,delivered,UPI
52408,148,2026-05-25,Delivered,COD
56653,31,2024-03-18,DELIVERED,UPI
56869,314,08-02-2026,Delivered,Debit Card
51669,213,13-05-2026,Delivered,UPI
55331,98,19-07-2025,delivered,Net Banking
55323,233,30-11-2025,Delivered,Debit Card
54896,316,17-06-2026,Delivered,Debit Card
53806,320,2026-02-09,Delivered,Net Banking
54019,13,2025-07-25,Delivered,UPI
53865,322,08-07-2026,Delivered,upi
53450,710,2024-02-05,Delivered,UPI
52440,395,14/07/2024,Delivered,Credit Card
51560,778,2024-01-06,Delivered,Debit Card
50576,18,06-12-2025,Delivered,
56996,222,2026-01-04,Delivered,UPI
55197,678,04-12-2024,DELIVERED,Credit Card
51440,402,2025-08-29,Delivered,UPI
57419,744,2025-05-19,Delivered,UPI
54420,398,01-05-2025,Delivered,Debit Card
52631,527,2026-01-11,Pending,Credit Card
55545,894,29-08-2024,Cancelled,UPI
54285,979,15-02-2026,Delivered,UPI
50400,38,2026-01-17,Delivered,UPI
50743,88,05/01/2026,Delivered,UPI
52416,104,2026-07-30,Delivered,COD
50589,210,02/07/2024,pending,UPI
55396,950,27-02-2024,Delivered,Credit Card
56382,110,07/09/2025,Delivered,UPI
54505,882,26-04-2026,Returned,UPI
54798,915,2025-01-20,Delivered,Debit Card
54616,424,2024-04-21,Delivered,UPI
56909,61,2026-06-29,cancelled,Debit Card
57701,565,16/03/2025,Delivered,credit card
55220,822,22-05-2024,Delivered,Debit Card
51708,140,2025-06-12,Pending,Credit Card
53356,820,20-11-2025,Delivered,CREDIT CARD
57427,163,2025-01-18,Delivered,Credit Card
56138,369,18-08-2026,Delivered,Credit Card
56741,146,25-09-2024,Delivered,Debit Card
57585,841,22-02-2024,Returned,UPI
52108,706,2025-10-19,Cancelled,Credit Card
56442,408,02-02-2025,Delivered,Debit Card
51635,911,25/01/2025,Delivered,COD
57961,94,05-10-2024,Delivered,
51762,139,30/03/2024,Delivered,
52087,129,2025-04-12,Pending,Credit Card
52088,1052,05/05/2026,Delivered,Credit Card
51181,861,2025-04-18,Pending,COD
52784,885,2026-01-09,Delivered,UPI
54878,293,08/10/2024,Delivered,Net Banking
56353,162,2024-10-04,Delivered,Credit Card
51225,84,19-08-2026,Delivered,UPI
57438,554,04-01-2024,Delivered,credit card
56946,221,2024-03-09,DELIVERED,Net Banking
52877,119,23/03/2024,Delivered,Credit Card
56792,64,2025-11-11,Delivered,Net Banking
52098,149,16-05-2024,Delivered,Credit Card
54335,193,28/12/2024,,Credit Card
50744,486,2026-06-04,Delivered,Credit Card
55296,97,08-04-2025,Delivered,upi
51809,701,15-08-2025,Pending,UPI
52195,132,2026-06-06,Delivered,COD
53112,12,2025-09-18,Delivered,UPI
52603,197,2025-02-17,Delivered,UPI
52189,56,2025-11-28,Delivered,UPI
50948,359,27/03/2024,Cancelled,UPI
52497,1066,26-07-2024,Pending,Net Banking
54026,1056,2026-07-02,Delivered,Credit Card
50082,33,07/06/2024,Delivered,UPI
57274,970,2024-12-08,Delivered,Cod
53725,130,24/04/2025,Delivered,COD
53396,820,2025-10-14,DELIVERED,Debit Card
52649,960,15/10/2024,Delivered,Upi
56948,222,2024-02-04,Delivered,Upi
56370,1007,07/06/2025,Cancelled,UPI
56303,131,11-05-2026,Delivered,Net Banking
53385,419,2024-04-19,Delivered,UPI
50757,70,25/11/2024,Delivered,Debit Card
57904,106,2026-05-31,Delivered,UPI
57279,579,16/04/2026,cancelled,Debit Card
50178,645,2024-02-04,Delivered,DEBIT CARD
56644,45,2024-04-30,Delivered,cod
55385,1007,03/09/2024,Delivered,
54233,728,07/07/2025,Delivered,Credit Card
56091,704,2026-03-02,DELIVERED,Net Banking
55645,185,26/05/2026,Delivered,UPI
57720,370,19-05-2026,Delivered,upi
52147,171,2025-03-18,Delivered,Debit Card
53305,407,2025-12-08,cancelled,UPI
54763,216,2025-01-07,Cancelled,UPI
55336,391,2024-04-29,DELIVERED,UPI
50371,1001,2026-04-12,Delivered,UPI
50897,823,10/01/2026,delivered,UPI
57237,108,2024-04-09,Delivered,Debit Card
53150,309,01-11-2025,Delivered,Debit Card
57822,75,23-04-2025,Delivered,UPI
55609,575,2024-03-22,Delivered,Debit Card
56834,197,16/04/2026,Delivered,Credit Card
50058,26,2026-03-29,Delivered,Credit Card
54147,982,2025-10-30,Delivered,Debit Card
52918,60,30-12-2024,Delivered,Credit Card
54863,602,20-07-2025,Cancelled,Debit Card
52507,1055,2025-07-26,Delivered,UPI
54320,588,2025-01-06,Pending,COD
51480,66,2025-03-18,DELIVERED,UPI
53883,31,05-04-2025,Delivered,UPI
56281,80,2025-11-27,Cancelled,Credit Card
54011,534,2024-05-18,Delivered,upi
56052,118,2026-05-01,Delivered,UPI
53470,593,20/02/2026,Delivered,UPI
51710,518,07/07/2024,Delivered,Debit Card
50741,560,2026-01-24,Delivered,Net Banking
52795,927,2024-11-25,Cancelled,Debit Card
51527,18,2024-11-18,Delivered,UPI
54726,41,2024-01-19,Delivered,Net Banking
56947,50,2024-01-30,Delivered,Net Banking
53925,958,2025-07-31,Delivered,Debit Card
54866,1037,07-09-2024,Cancelled,Credit Card
51501,270,2024-02-24,Delivered,UPI
52324,61,14/02/2024,Delivered,Credit Card
53804,111,03/12/2024,Delivered,upi
55910,27,11-12-2024,Delivered,Debit Card
56768,142,13-06-2024,Delivered,UPI
56112,627,2025-03-13,Pending,UPI
57259,534,2026-03-13,Pending,UPI
53801,9,2026-08-14,Delivered,COD
57267,271,2026-06-08,Delivered,DEBIT CARD
56256,86,2025-05-04,cancelled,cod
56904,279,31/08/2026,Delivered,Credit Card
55400,5,27-05-2026,Cancelled,UPI
51268,25,16-07-2024,Delivered,Credit Card
53724,316,2025-01-26,Delivered,UPI
55151,189,2024-04-05,Delivered,Credit Card
51209,10,06/07/2026,Delivered,Credit Card
55825,951,2024-07-04,Delivered,UPI
55225,205,28/03/2024,Delivered,Upi
53938,75,27-07-2025,Delivered,UPI
53901,173,2025-06-01,Delivered,UPI
54140,86,13/10/2025,Delivered,Debit Card
51253,176,2026-06-17,Delivered,UPI
55380,258,04-06-2024,CANCELLED,Credit Card
52481,219,19-10-2025,DELIVERED,UPI
50876,115,2025-05-15,Delivered,Credit Card
54138,352,2024-12-17,Delivered,Net Banking
51813,656,23/03/2025,Delivered,Debit Card
57320,1059,2024-06-12,Pending,UPI
56737,87,2025-12-04,Returned,COD
53455,50,04-10-2024,Delivered,debit card
55986,350,2024-05-25,Delivered,Debit Card
56657,274,2024-09-22,Returned,COD
57924,114,06/11/2024,Delivered,UPI
51025,211,2024-09-11,Pending,UPI
54934,984,05-06-2026,Delivered,Debit Card
54639,551,07-06-2025,DELIVERED,UPI
57424,103,2024-03-22,Delivered,COD
52057,363,24/06/2025,Pending,UPI
55126,427,2024-04-22,Delivered,Credit Card
51196,809,2024-03-06,Cancelled,UPI
52414,98,17-09-2024,Delivered,Net Banking
54646,296,28/03/2025,DELIVERED,
54047,423,2025-04-05,Delivered,Cod
52292,915,06/05/2024,Delivered,Credit Card
54916,89,11/03/2026,Delivered,COD
53576,440,2025-12-01,Delivered,Debit Card
56462,54,29-07-2024,Delivered,UPI
55637,694,2026-06-07,Pending,UPI
55878,456,2024-10-04,Cancelled,Credit Card
56684,910,30-12-2024,delivered,Credit Card
54361,335,24-04-2025,Cancelled,UPI
56433,620,2025-04-04,Delivered,UPI
50418,549,2026-07-21,Delivered,
50470,48,25-03-2026,Delivered,Credit Card
52775,189,06/05/2026,Delivered,UPI
53840,126,2024-12-07,Pending,Debit Card
55088,100,2025-07-06,Delivered,Net Banking
50928,432,27-05-2026,Delivered,UPI
51376,121,2025-08-06,Pending,UPI
56325,335,2024-04-02,Cancelled,UPI
56291,68,2025-04-16,,COD
53504,428,22/03/2024,Delivered,COD
50331,244,03-12-2025,Pending,Credit Card
56660,870,18/03/2026,Delivered,COD
51607,831,29/05/2024,Delivered,net banking
57632,1076,2025-11-17,Delivered,Credit Card
56350,179,18-05-2024,Delivered,Debit Card
53376,206,2024-11-09,Delivered,COD
54368,562,16/07/2025,Delivered,Upi
57789,9,01/10/2024,Delivered,COD
51169,824,2024-12-07,Delivered,Credit Card
55651,159,2024-07-27,Delivered,Net Banking
54911,17,2025-04-08,Delivered,COD
51774,511,2026-07-22,Cancelled,Net Banking
53223,975,23-12-2025,Delivered,COD
55778,202,14-07-2024,Delivered,COD
55753,51,2024-09-17,DELIVERED,credit card
50661,336,15/06/2024,Pending,UPI
57010,974,31/03/2024,Pending,
56107,422,15/07/2024,Delivered,DEBIT CARD
52908,1065,17-01-2025,Pending,Credit Card
57326,14,10/07/2024,delivered,Credit Card
55747,1013,14/02/2024,Delivered,Net Banking
50592,527,2024-06-30,Delivered,UPI
57050,439,14-10-2025,Delivered,Net Banking
53087,278,07/12/2024,Delivered,UPI
52799,255,2024-04-05,Delivered,Debit Card
53064,420,2026-04-03,Delivered,Net Banking
55144,454,28/01/2024,Delivered,UPI
53116,7,29-06-2026,Returned,debit card
57834,131,2026-04-10,Delivered,Credit Card
50034,403,2026-07-08,Delivered,Debit Card
54649,25,2025-03-25,Delivered,cod
57313,230,2026-02-11,Delivered,UPI
56512,395,2025-08-28,Delivered,COD
55469,14,29-03-2024,Cancelled,UPI
50639,699,06-07-2024,Returned,Net Banking
53511,257,02-02-2024,Returned,
50202,338,16-01-2025,Pending,Credit Card
55534,266,2025-11-14,Delivered,Credit Card
50360,953,15-06-2024,Delivered,COD
56905,450,27/03/2025,Delivered,Debit Card
52458,35,2025-09-24,Delivered,UPI
53400,500,08-08-2026,Delivered,upi
50031,193,2024-01-11,cancelled,UPI
56022,331,06/05/2025,Delivered,Credit Card
53878,787,2025-12-14,Delivered,COD
53705,385,2024-07-14,Delivered,COD
53607,6,16/04/2025,Pending,Credit Card
50622,206,29-08-2026,Delivered,UPI
52122,921,2026-02-28,Returned,Net Banking
55674,33,2024-01-04,Delivered,Credit Card
52336,369,22-02-2025,Delivered,UPI
52047,376,2025-10-01,,UPI
57526,839,06-01-2025,Pending,UPI
56829,149,27/08/2026,Delivered,Credit Card
50991,55,2026-02-28,pending,NET BANKING
52140,30,24/03/2024,Delivered,Net Banking
54631,91,2025-08-27,Delivered,UPI
52253,228,24-08-2025,,upi
53782,319,15-01-2025,Delivered,Debit Card
54662,356,23/03/2026,Delivered,Credit Card
57825,152,16-04-2026,Delivered,COD
55234,56,2024-11-10,Delivered,UPI
55381,707,19-06-2026,Pending,UPI
51135,255,2025-11-29,Delivered,Credit Card
52588,119,2024-09-20,Delivered,Debit Card
52916,100,03/03/2026,Delivered,UPI
51254,462,2025-02-23,Delivered,Credit Card
54215,623,2024-07-23,,UPI
56265,331,2025-11-16,Delivered,Credit Card
56962,897,14-07-2025,Delivered,COD
54392,44,05-11-2024,RETURNED,DEBIT CARD
57555,77,26/05/2024,Delivered,Net Banking
51649,342,02/04/2025,Delivered,CREDIT CARD
53933,4,2026-08-25,Cancelled,Credit Card
56766,393,2024-04-04,Delivered,Debit Card
55873,1023,2025-05-10,Delivered,debit card
52843,149,13/08/2024,Delivered,Net Banking
56729,857,2025-11-12,Delivered,UPI
50509,284,23/07/2026,Delivered,UPI
57356,119,09-05-2026,Pending,UPI
50536,513,27-10-2025,Pending,Credit Card
57628,112,26/03/2026,Delivered,Debit Card
57619,101,2025-03-20,Delivered,UPI
56916,246,19/03/2026,Delivered,UPI
57305,68,04-03-2025,Delivered,UPI
53761,938,2026-08-15,DELIVERED,Credit Card
55056,608,27/10/2025,Delivered,COD
57005,4,20/04/2024,delivered,Debit Card
52148,144,12-11-2025,CANCELLED,Net Banking
50833,393,15-07-2025,Pending,Credit Card
51696,139,2024-08-20,Delivered,Debit Card
54078,946,2025-03-10,Delivered,COD
57401,130,07/07/2025,Delivered,Credit Card
51598,11,2025-03-27,Delivered,COD
55932,761,24/03/2026,Delivered,Credit Card
57568,226,18-06-2026,Delivered,UPI
57297,2,2025-01-08,Delivered,Net Banking
55773,914,30/01/2026,Delivered,COD
57520,95,18-09-2025,DELIVERED,net banking
51456,248,12-07-2024,Delivered,COD
55268,4,08/07/2024,Delivered,UPI
52394,979,2026-02-08,Delivered,CREDIT CARD
56999,328,20/09/2025,Delivered,COD
56648,54,01-07-2026,delivered,UPI
52523,103,01-02-2026,Delivered,Credit Card
52068,800,2024-11-28,Delivered,cod
50994,48,18-10-2024,Delivered,DEBIT CARD
56039,180,08/06/2026,Delivered,UPI
52251,9,03-07-2024,Delivered,Debit Card
52535,381,28-10-2025,Pending,COD
56746,757,22-10-2025,Pending,Net Banking
53958,367,06-08-2025,Cancelled,UPI
53272,521,30-06-2026,Cancelled,NET BANKING
57576,171,25-12-2025,Delivered,Credit Card
56743,241,30/03/2025,Cancelled,upi
57140,730,25-06-2024,Delivered,Debit Card
50069,290,10-06-2026,Delivered,UPI
56110,52,20/05/2024,Delivered,COD
57564,924,2025-05-08,Delivered,COD
57654,1065,2025-01-10,Delivered,UPI
52271,465,2024-02-20,Delivered,UPI
50537,212,2026-04-27,Delivered,UPI
57035,432,22/06/2026,delivered,UPI
52618,104,2024-08-17,returned,UPI
55160,413,2024-03-01,Delivered,COD
54404,47,2026-08-29,Delivered,Credit Card
55794,805,2025-08-14,Pending,Debit Card
55644,657,22/07/2024,Delivered,UPI
54983,414,2024-11-29,Delivered,Credit Card
51950,19,28-04-2025,Returned,COD
50306,490,2025-04-22,Delivered,Credit Card
54894,462,03/03/2025,Delivered,Credit Card
55981,916,15/12/2025,Delivered,UPI
50482,914,2024-10-18,DELIVERED,Credit Card
51914,274,29/05/2025,Delivered,Credit Card
50549,1038,2024-08-24,Delivered,UPI
53056,471,17/07/2024,,Credit Card
53787,645,23-04-2025,delivered,Net Banking
57006,82,01-01-2025,Delivered,Debit Card
51054,741,2026-06-19,delivered,COD
56818,639,2026-05-29,Delivered,Debit Card
50226,550,15-08-2025,Delivered,Debit Card
54126,79,06/02/2025,Delivered,UPI
50355,37,2026-01-12,Delivered,UPI
54561,586,2024-08-16,Returned,UPI
56352,913,20/04/2026,Delivered,Credit Card
50600,290,2024-11-26,DELIVERED,Debit Card
54403,533,2024-05-04,Delivered,Debit Card
53436,361,2026-01-05,Delivered,UPI
54029,628,29/07/2026,Delivered,UPI
55097,276,06-09-2024,Delivered,Net Banking
56610,289,01-03-2025,Cancelled,COD
51922,347,23-04-2024,Delivered,Credit Card
55590,228,2024-04-28,Delivered,UPI
52565,640,2024-02-22,Delivered,Credit Card
55731,165,2024-05-05,Delivered,Credit Card
50489,102,2026-04-18,Delivered,UPI
55020,576,28/02/2026,Delivered,UPI
56569,360,24/06/2026,Delivered,UPI
53042,240,30/05/2026,Returned,UPI
54659,30,17-06-2026,Delivered,UPI
56972,200,24/05/2024,Delivered,UPI
55966,118,21/08/2024,Delivered,credit card
56381,321,31/08/2024,Delivered,Debit Card
57704,500,30/11/2024,Delivered,Debit Card
53986,944,04-08-2026,Delivered,CREDIT CARD
50100,592,2024-08-04,Delivered,Debit Card
54200,78,01/11/2024,Delivered,upi
51758,284,2026-02-15,Cancelled,UPI
53496,34,28/02/2024,Delivered,Credit Card
52874,796,2025-03-11,Delivered,Credit Card
50204,191,2026-04-16,Delivered,Debit Card
52919,123,27/09/2024,Returned,credit card
54611,744,2025-11-15,Delivered,UPI
53863,13,18/07/2024,Cancelled,Credit Card
57623,149,26-01-2025,Delivered,UPI
50223,912,08-03-2024,Delivered,UPI
57156,29,22/03/2025,Pending,UPI
53499,424,2025-05-17,,Credit Card
50808,86,2025-01-05,Pending,UPI
52187,277,2026-08-19,Delivered,Credit Card
56309,32,2025-06-02,Delivered,UPI
55486,15,2025-07-22,Delivered,UPI
51643,349,2026-04-09,Delivered,Credit Card
53832,44,11/11/2025,Pending,UPI
50417,95,08-01-2026,,UPI
53089,651,10-04-2025,Delivered,Net Banking
57104,718,2024-04-07,Pending,UPI
54725,436,27/02/2025,Delivered,Debit Card
55008,779,06/04/2025,Delivered,Upi
50120,931,20/02/2024,Delivered,Credit Card
56661,842,2024-12-21,Delivered,Credit Card
51614,1045,13/06/2025,Delivered,UPI
54457,242,2026-08-04,Pending,Upi
54690,123,21-07-2024,Delivered,UPI
51831,147,29/07/2026,DELIVERED,Credit Card
54253,75,26-04-2026,Delivered,UPI
53457,489,2025-04-03,Delivered,Credit Card
53411,73,09-06-2026,Delivered,Debit Card
53286,15,2025-02-17,Delivered,COD
57165,179,2025-11-29,Delivered,UPI
56182,378,24/02/2026,Pending,Credit Card
53463,305,09-08-2024,Delivered,UPI
