payment_id,order_id,payment_date,payment_method,payment_status
5411,55411,20-04-2025,Credit Card,Paid
5348,55348,2026-07-15,COD,Paid
4218,54218,26-01-2025,Debit Card,Paid
3192,53192,01-06-2024,COD,Paid
3256,53256,18-03-2024,UPI,Paid
6395,56395,09/07/2024,UPI,Paid
6086,56086,2024-10-19,UPI,Paid
7434,57434,06/09/2024,,Paid
647,50647,18/02/2025,credit card,paid
2065,52065,05/09/2025,Credit Card,Paid
543,50543,23/02/2026,UPI,PAID
7228,57228,20-06-2024,UPI,Paid
2832,52832,17/12/2024,UPI,Paid
6566,56566,2026-08-20,UPI,Paid
2173,52173,16-02-2025,Credit Card,Paid
5180,55180,02/09/2024,cod,Paid
5090,55090,2025-11-26,UPI,paid
6859,56859,2025-09-18,UPI,Paid
6526,56526,02-11-2024,credit card,Paid
7857,57857,23/05/2026,upi,Paid
2670,52670,03/11/2024,UPI,Paid
2103,52103,26-02-2026,Debit Card,Paid
2561,52561,09-06-2025,CREDIT CARD,Pending
5637,55637,08-06-2026,UPI,Paid
3535,53535,2024-07-21,Upi,Paid
3837,53837,31/07/2025,Upi,Paid
4960,54960,2024-11-13,COD,Paid
7462,57462,12/05/2025,COD,Paid
2402,52402,24-05-2024,COD,Paid
3752,53752,06-12-2025,UPI,Pending
4076,54076,02-11-2024,Debit Card,Paid
6913,56913,26-10-2024,Credit Card,REFUNDED
3438,53438,12/07/2024,Net Banking,Paid
4841,54841,01/07/2024,UPI,Refunded
4991,54991,2026-05-17,COD,Paid
6349,56349,23/08/2026,Net Banking,Failed
3294,53294,26/04/2026,Debit Card,Failed
7180,57180,2024-01-26,CREDIT CARD,Paid
5308,55308,08-11-2024,Debit Card,Refunded
7194,57194,2025-04-27,UPI,Paid
4948,54948,2025-04-22,UPI,Paid
1822,51822,,Cod,Paid
1397,51397,28-02-2025,Upi,Failed
7034,57034,13/07/2025,Upi,Pending
2296,52296,23-11-2025,,Paid
6176,56176,2025-04-16,COD,Paid
1178,51178,2026-07-15,UPI,Paid
1475,51475,20-05-2026,UPI,Paid
7173,57173,02/10/2025,UPI,Paid
6247,56247,2025-11-01,COD,Paid
2890,52890,2026-01-14,Credit Card,Paid
86,50086,2025-10-18,credit card,Paid
348,50348,2025-02-09,UPI,Paid
5064,55064,2024-08-13,Credit Card,Paid
5501,55501,2025-12-10,Debit Card,Refunded
2985,52985,19-02-2024,Debit Card,Pending
1415,51415,2026-08-13,Credit Card,Paid
429,50429,07/05/2025,Debit Card,Pending
5811,55811,26-01-2024,UPI,Paid
4049,54049,2024-03-06,COD,Pending
576,50576,08/12/2025,Debit Card,Paid
6467,56467,2025-09-08,COD,Failed
5121,55121,2025-06-22,Credit Card,Paid
7553,57553,2025-01-05,UPI,Paid
1301,51301,2024-06-07,UPI,Paid
5205,55205,2026-04-26,Credit Card,Paid
101,50101,2024-10-19,COD,Paid
3255,53255,2026-07-04,Upi,Paid
996,50996,2024-05-11,COD,PENDING
1198,51198,24/03/2026,UPI,Paid
4315,54315,31/10/2024,net banking,Paid
6199,56199,2025-11-04,UPI,PAID
2515,52515,2025-01-08,Net Banking,Paid
4883,54883,2025-10-11,Credit Card,Failed
7986,57986,01/04/2024,UPI,Paid
5583,55583,10/02/2024,Credit Card,Failed
5887,55887,2025-09-29,Debit Card,Paid
1758,51758,17-02-2026,UPI,Refunded
2999,52999,2025-01-04,cod,Paid
2435,52435,09-03-2026,UPI,Paid
1861,51861,10-01-2026,UPI,Paid
7500,57500,20-06-2024,Credit Card,Paid
5268,55268,09-07-2024,UPI,Paid
1612,51612,2026-05-12,Debit Card,Paid
6921,56921,21-07-2025,Credit Card,Paid
666,50666,19/02/2026,COD,Paid
2522,52522,2024-12-29,Credit Card,Paid
5862,55862,2024-10-11,UPI,Paid
2000,52000,04/05/2024,UPI,Paid
1546,51546,31/07/2024,UPI,Refunded
4631,54631,29/08/2025,UPI,Paid
4639,54639,09/06/2025,UPI,PAID
5775,55775,15/11/2025,UPI,Failed
6813,56813,2024-10-30,UPI,Paid
4231,54231,17-12-2025,COD,Failed
5588,55588,06/11/2024,UPI,Paid
4833,54833,2024-03-01,Net Banking,Paid
5388,55388,29/05/2025,Net Banking,Failed
1075,51075,02-09-2026,Credit Card,Paid
702,50702,2025-02-16,UPI,Paid
1742,51742,2024-12-30,UPI,Paid
4168,54168,2025-11-12,Credit Card,Pending
5410,55410,2024-02-25,Debit Card,PAID
3244,53244,27-03-2026,UPI,Paid
5594,55594,2025-08-29,UPI,Paid
6893,56893,05-04-2025,Debit Card,Paid
5551,55551,14-01-2024,UPI,Paid
5541,55541,2025-01-07,Credit Card,Paid
3553,53553,17/06/2026,UPI,Paid
6721,56721,14/06/2025,COD,Paid
6916,56916,19-03-2026,UPI,paid
5102,55102,2025-04-10,COD,Paid
3127,53127,2024-10-08,UPI,Paid
1317,51317,20-05-2024,Credit Card,Paid
6511,56511,02-07-2026,Credit Card,Paid
1856,51856,09-10-2024,UPI,Paid
4447,54447,13-01-2026,Debit Card,Refunded
2283,52283,2025-05-10,Net Banking,Refunded
3914,53914,2026-01-16,upi,Pending
5726,55726,2024-01-04,COD,Pending
1556,51556,15-04-2026,Credit Card,Paid
1987,51987,2024-11-17,UPI,Paid
6959,56959,15/12/2025,Credit Card,Paid
6364,56364,21-11-2024,Credit Card,Paid
4047,54047,2025-04-05,COD,Paid
5731,55731,2024-05-07,CREDIT CARD,Paid
2553,52553,2025-09-02,UPI,Refunded
7382,57382,19-08-2025,Credit Card,Paid
5973,55973,09-07-2026,Debit Card,
7619,57619,2025-03-22,UPI,Paid
3848,53848,08/09/2025,Upi,Paid
3303,53303,2026-03-17,Net Banking,Paid
6590,56590,2024-10-24,Credit Card,Paid
6233,56233,20/11/2024,UPI,Paid
6838,56838,20-05-2024,UPI,Paid
5472,55472,30-04-2026,Debit Card,Paid
3990,53990,2024-01-05,UPI,Paid
3260,53260,18/07/2026,,Failed
4220,54220,05/01/2026,Credit Card,Refunded
1105,51105,19-07-2025,UPI,Paid
1167,51167,2024-05-09,UPI,Paid
2482,52482,2024-11-29,Credit Card,Refunded
5294,55294,2026-05-11,Credit Card,Paid
404,50404,2024-10-29,UPI,Paid
4081,54081,2024-07-28,debit card,Paid
5714,55714,,debit card,Paid
7971,57971,08/04/2025,UPI,Paid
4709,54709,20-07-2026,UPI,Paid
905,50905,2026-05-29,UPI,Refunded
2143,52143,2025-02-18,UPI,Paid
1697,51697,2025-07-18,COD,Paid
2852,52852,2024-06-04,Credit Card,Paid
7454,57454,2024-07-03,UPI,Paid
738,50738,08/02/2026,net banking,PENDING
3741,53741,11/08/2024,,Paid
4559,54559,2025-04-16,Credit Card,Paid
6208,56208,2026-03-12,Credit Card,Paid
5893,55893,2024-07-27,UPI,Paid
3261,53261,02/06/2024,UPI,Failed
4687,54687,27/07/2024,UPI,Paid
5129,55129,2024-04-21,Debit Card,Paid
3507,53507,2024-02-22,COD,Paid
3211,53211,2024-06-16,,Paid
3055,53055,2026-07-01,UPI,Paid
6725,56725,2024-12-26,Debit Card,Paid
3125,53125,2026-01-23,Debit Card,Pending
6882,56882,16/02/2024,Net Banking,Paid
6311,56311,19-03-2025,Credit Card,Paid
1140,51140,2025-10-01,Credit Card,Paid
2715,52715,25-09-2024,Net Banking,Paid
3487,53487,2025-10-18,Debit Card,paid
6663,56663,2025-07-23,UPI,Paid
3021,53021,,UPI,Pending
1905,51905,2024-04-29,UPI,Paid
6636,56636,2024-02-27,UPI,Paid
1327,51327,27-01-2025,UPI,Paid
3813,53813,19-06-2026,UPI,PAID
2148,52148,2025-11-14,Net Banking,Failed
2199,52199,2026-03-14,Net Banking,PAID
3266,53266,2024-01-07,UPI,Paid
5647,55647,22/03/2024,UPI,Paid
3181,53181,17/01/2026,Net Banking,Pending
4542,54542,2026-06-29,COD,
3123,53123,2025-01-26,Net Banking,Paid
535,50535,29/01/2026,UPI,Paid
83,50083,05/03/2024,Debit Card,Refunded
1797,51797,2026-02-18,Debit Card,paid
5151,55151,07/04/2024,Credit Card,Paid
7993,57993,13/12/2024,Credit Card,PAID
5812,55812,20-05-2024,Debit Card,Refunded
3735,53735,2025-01-10,Credit Card,Refunded
206,50206,03/02/2024,Debit Card,Refunded
3612,53612,22-03-2024,Credit Card,paid
557,50557,18-10-2024,UPI,Paid
4925,54925,26-05-2026,Net Banking,Paid
5673,55673,2026-02-24,Credit Card,Refunded
2343,52343,26-04-2024,UPI,Paid
7853,57853,17/04/2026,UPI,Paid
3466,53466,2025-07-26,Credit Card,Paid
5401,55401,11-08-2024,UPI,Pending
1969,51969,2025-04-16,COD,Paid
7638,57638,21-06-2026,,Pending
6875,56875,04/02/2025,Credit Card,Paid
7889,57889,2025-03-05,UPI,Paid
5067,55067,2025-11-03,upi,Paid
6843,56843,2025-04-02,Debit Card,Paid
3375,53375,14-12-2024,Credit Card,Paid
6846,56846,23/11/2024,COD,paid
6043,56043,2024-05-27,Debit Card,Paid
3289,53289,26/08/2025,Debit Card,Paid
2245,52245,2026-03-31,UPI,Paid
4851,54851,2024-09-19,UPI,Pending
476,50476,31-07-2024,Credit Card,Pending
4329,54329,2024-02-05,COD,Paid
3053,53053,2025-04-19,Credit Card,Paid
6767,56767,04-12-2025,Debit Card,Paid
2673,52673,2025-04-30,UPI,Paid
7514,57514,2025-11-12,UPI,Paid
1050,51050,06/07/2025,COD,Failed
2825,52825,24-04-2024,upi,Paid
4928,54928,2026-07-22,Credit Card,Paid
2583,52583,2026-02-06,UPI,Paid
3498,53498,22/04/2025,COD,Paid
6147,56147,03/05/2024,Credit Card,Failed
5519,55519,09/05/2025,Credit Card,Paid
1748,51748,06-04-2024,Net Banking,Paid
7098,57098,05/11/2024,UPI,paid
4640,54640,2025-03-22,UPI,Failed
4443,54443,29-10-2024,UPI,Pending
3659,53659,03/08/2024,COD,Paid
7357,57357,2024-03-30,net banking,Paid
263,50263,2025-04-29,Credit Card,Paid
5338,55338,2026-05-22,Credit Card,Paid
1740,51740,14-12-2025,Debit Card,Paid
5852,55852,2024-12-13,UPI,Paid
4050,54050,2025-10-16,Debit Card,Paid
3002,53002,2026-04-03,Upi,Paid
5659,55659,20-04-2026,Net Banking,paid
1762,51762,2024-03-31,COD,Paid
5516,55516,01/07/2025,Debit Card,Paid
2014,52014,2025-03-27,Debit Card,Paid
3730,53730,16/02/2024,UPI,Paid
7095,57095,2026-04-07,Debit Card,Paid
7249,57249,15/07/2026,Credit Card,PAID
2926,52926,2025-09-30,Upi,Paid
1103,51103,01/08/2025,Debit Card,Paid
1628,51628,13-03-2024,COD,Paid
2287,52287,01-10-2024,UPI,Paid
2300,52300,06-06-2024,Net Banking,Paid
7476,57476,2026-04-19,UPI,Failed
110,50110,2025-11-19,COD,Paid
3142,53142,24/07/2025,UPI,Pending
6375,56375,04/07/2024,UPI,Paid
5795,55795,2024-05-20,UPI,Refunded
7464,57464,16-10-2024,UPI,Paid
1763,51763,2025-11-20,Upi,Paid
4773,54773,18-08-2025,Upi,Paid
3787,53787,24-04-2025,Net Banking,Paid
2859,52859,30/09/2024,Credit Card,Paid
5269,55269,2025-01-03,Debit Card,Paid
7349,57349,28-07-2024,UPI,Failed
7331,57331,2024-04-21,UPI,paid
7719,57719,19-02-2025,Debit Card,Pending
4510,54510,25-03-2026,UPI,Paid
5542,55542,20-03-2026,UPI,Refunded
144,50144,2026-06-12,UPI,Refunded
4554,54554,2024-04-18,Debit Card,Paid
5763,55763,2024-06-01,UPI,Paid
4930,54930,21/04/2024,Credit Card,Paid
849,50849,11-05-2025,Debit Card,Paid
1389,51389,2025-03-05,UPI,Refunded
3503,53503,2025-07-13,COD,Paid
5289,55289,2025-05-14,Debit Card,Paid
4035,54035,2025-09-15,Credit Card,Paid
4470,54470,16/02/2026,UPI,Paid
4657,54657,18-02-2024,Credit Card,Paid
5920,55920,08-09-2025,COD,Paid
4754,54754,05/07/2024,Debit Card,Paid
6905,56905,29/03/2025,Debit Card,PAID
1420,51420,21-08-2025,COD,Paid
5630,55630,05/08/2026,UPI,Refunded
4969,54969,2025-04-29,Credit Card,Refunded
3827,53827,21/01/2025,Credit Card,Paid
7487,57487,06-07-2025,Credit Card,Paid
4452,54452,04-01-2024,Net Banking,Paid
2887,52887,24-07-2025,Debit Card,Pending
2584,52584,11-02-2025,Upi,Paid
172,50172,18/11/2025,UPI,Paid
2051,52051,2025-03-24,UPI,Paid
3367,53367,2026-01-12,,Paid
5021,55021,27-03-2024,COD,Paid
7521,57521,28/03/2026,UPI,Refunded
684,50684,17-07-2026,Net Banking,Paid
2827,52827,2024-12-11,Credit Card,Pending
2366,52366,2024-04-26,Credit Card,Paid
6856,56856,2024-11-09,Credit Card,Paid
2857,52857,08/06/2025,Credit Card,Refunded
3015,53015,25-02-2025,Debit Card,Paid
6505,56505,2025-01-21,UPI,Paid
6610,56610,03/03/2025,COD,Refunded
1225,51225,21-08-2026,UPI,paid
3758,53758,2026-04-24,UPI,Paid
7623,57623,28-01-2025,UPI,Paid
6742,56742,,Credit Card,Paid
642,50642,17-03-2025,Cod,Paid
5634,55634,2024-12-08,Debit Card,Paid
4494,54494,2026-03-28,Net Banking,Paid
1053,51053,2025-06-13,,
4693,54693,2024-12-26,COD,Paid
4581,54581,2024-09-03,Credit Card,PAID
5841,55841,2025-12-05,UPI,Paid
1508,51508,09-07-2026,UPI,Paid
5861,55861,2026-05-03,Net Banking,Paid
803,50803,17/11/2024,UPI,Paid
3464,53464,22-07-2025,Credit Card,Paid
547,50547,07/06/2025,cod,Pending
3905,53905,07-01-2025,Credit Card,Paid
139,50139,2024-06-28,Net Banking,Failed
3025,53025,16/02/2024,UPI,Paid
1326,51326,11/04/2024,UPI,Paid
1966,51966,2026-03-24,Debit Card,Paid
7272,57272,28/06/2024,Debit Card,Paid
3529,53529,22-08-2025,Credit Card,Paid
1362,51362,2025-05-04,Credit Card,Paid
5575,55575,06/10/2024,Debit Card,Paid
7265,57265,2024-06-05,UPI,Paid
570,50570,06-11-2024,UPI,Paid
2816,52816,2024-11-12,upi,Paid
157,50157,2025-09-12,Credit Card,Paid
1561,51561,03-04-2026,UPI,PENDING
6941,56941,2025-10-22,UPI,Failed
1059,51059,16-04-2026,Debit Card,Paid
5576,55576,2025-05-26,Upi,Paid
3656,53656,2025-02-28,,Paid
5911,55911,2025-08-13,UPI,Refunded
4011,54011,2024-05-20,upi,Paid
2775,52775,07/05/2026,UPI,Paid
2469,52469,03/02/2024,UPI,PAID
6673,56673,2025-01-08,Upi,Failed
406,50406,2026-07-10,Credit Card,Paid
6426,56426,24/03/2024,COD,Paid
3050,53050,2025-08-24,Debit Card,Paid
6738,56738,20-09-2025,Debit Card,Paid
2585,52585,2025-08-29,UPI,Paid
5522,55522,01-02-2024,Debit Card,Refunded
117,50117,01/05/2024,UPI,Paid
7952,57952,22-12-2025,Debit Card,Paid
7957,57957,28/10/2025,Debit Card,Pending
7646,57646,2024-06-21,UPI,Paid
7722,57722,28-09-2025,UPI,Paid
7071,57071,21-11-2024,Credit Card,Paid
5221,55221,2025-11-16,Debit Card,Paid
2519,52519,2024-09-24,UPI,Refunded
4571,54571,14-07-2025,CREDIT CARD,Paid
2638,52638,2024-02-09,UPI,Paid
1392,51392,2025-01-24,UPI,Paid
3992,53992,2024-07-08,UPI,PAID
5684,55684,17/01/2026,COD,Paid
7394,57394,17/03/2024,COD,Refunded
726,50726,2025-01-13,UPI,
2179,52179,30-04-2025,COD,Pending
4427,54427,2025-12-29,UPI,Paid
3504,53504,2024-03-23,COD,Paid
2621,52621,2026-03-02,Credit Card,Paid
4448,54448,20-05-2025,Net Banking,PAID
5233,55233,2026-08-31,Credit Card,Paid
249,50249,29/12/2025,Credit Card,Paid
7819,57819,04-06-2024,UPI,Paid
7629,57629,2024-06-05,COD,Paid
3526,53526,2026-06-01,Debit Card,Paid
6650,56650,22/11/2024,Net Banking,Paid
5665,55665,05/08/2026,DEBIT CARD,Pending
871,50871,03/03/2024,UPI,Paid
1436,51436,2024-09-06,UPI,Failed
795,50795,2026-04-10,UPI,Paid
6688,56688,11-11-2024,UPI,Paid
1786,51786,09-01-2026,UPI,Paid
3306,53306,2025-06-13,UPI,Paid
4295,54295,20/03/2026,UPI,Paid
5880,55880,29/03/2024,,Paid
7626,57626,2026-06-03,COD,Pending
1498,51498,2025-12-28,UPI,Paid
4968,54968,19/11/2024,Net Banking,Failed
7322,57322,29/11/2025,Debit Card,Paid
5938,55938,2026-03-26,COD,Pending
2848,52848,20-05-2026,UPI,Paid
6446,56446,11/03/2024,UPI,Paid
3761,53761,2026-08-17,Credit Card,Paid
2416,52416,30-07-2026,COD,Paid
3382,53382,22-04-2024,Credit Card,Paid
6445,56445,2025-11-05,Credit Card,
3683,53683,2026-04-13,Debit Card,Paid
3128,53128,2025-07-05,COD,Paid
3096,53096,18-10-2025,UPI,Paid
289,50289,07-02-2026,Debit Card,Paid
3334,53334,2024-04-15,Debit Card,Refunded
4277,54277,2024-08-31,UPI,Paid
1811,51811,05/10/2024,UPI,Paid
3082,53082,2026-08-20,UPI,Paid
4405,54405,2025-09-05,Credit Card,Paid
953,50953,03-10-2025,Debit Card,Paid
3677,53677,15/06/2024,UPI,Failed
5877,55877,19-02-2024,UPI,Paid
6440,56440,23/01/2026,Debit Card,Paid
857,50857,2025-04-07,UPI,Paid
701,50701,26/01/2025,Credit Card,Refunded
3711,53711,,Net Banking,Paid
7724,57724,26-09-2025,,Paid
1062,51062,2026-08-26,DEBIT CARD,Paid
5155,55155,2024-12-29,Debit Card,Paid
7451,57451,16/12/2025,Credit Card,Paid
4185,54185,2025-12-14,UPI,PAID
2313,52313,01/03/2025,COD,
7244,57244,24/07/2026,CREDIT CARD,Refunded
7327,57327,17-07-2024,UPI,Paid
2255,52255,06/12/2024,UPI,Failed
7848,57848,09/09/2025,Cod,Paid
1496,51496,15-07-2024,credit card,Paid
5755,55755,16/09/2024,Credit Card,
2865,52865,28/03/2026,UPI,Paid
3444,53444,28/12/2025,Credit Card,Pending
3477,53477,2024-10-02,,Paid
2809,52809,15-06-2025,UPI,Paid
4536,54536,21-03-2025,CREDIT CARD,Refunded
4829,54829,11/11/2024,Credit Card,Paid
3279,53279,2024-01-27,UPI,Refunded
6138,56138,20-08-2026,Credit Card,
5122,55122,20-07-2025,Debit Card,Paid
2554,52554,21/09/2024,Credit Card,Refunded
7930,57930,,Debit Card,paid
2958,52958,2025-05-28,Net Banking,Paid
1386,51386,2025-02-15,COD,paid
106,50106,2025-12-03,UPI,Paid
3922,53922,11/01/2026,cod,paid
5035,55035,2025-08-30,Credit Card,Paid
2302,52302,07/05/2024,UPI,Paid
6942,56942,25-05-2024,UPI,Paid
7777,57777,24/05/2025,Debit Card,Paid
4917,54917,03-08-2024,debit card,Paid
1010,51010,24-08-2025,Debit Card,Paid
2542,52542,2024-05-07,Debit Card,
3352,53352,01/02/2026,UPI,Paid
3022,53022,2024-09-28,COD,Paid
6763,56763,,upi,paid
1190,51190,26-05-2025,Debit Card,Paid
3489,53489,18/02/2026,Credit Card,Pending
745,50745,22/12/2025,UPI,Pending
3443,53443,30/12/2025,Credit Card,paid
4660,54660,2024-07-05,credit card,Paid
5532,55532,2025-11-19,Credit Card,Paid
5077,55077,06/08/2026,cod,Pending
3654,53654,2025-11-25,Credit Card,Refunded
6908,56908,11/10/2024,Net Banking,Paid
2578,52578,2024-08-17,UPI,Pending
7213,57213,17-02-2024,Credit Card,Paid
4834,54834,26-01-2026,UPI,Refunded
4564,54564,2026-07-26,Net Banking,Failed
2511,52511,2026-03-29,UPI,Refunded
247,50247,2024-05-26,UPI,Paid
1403,51403,2026-06-18,UPI,paid
2742,52742,2025-09-19,Net Banking,Paid
7802,57802,22-06-2025,UPI,Paid
6177,56177,2026-01-20,Credit Card,paid
7689,57689,2025-03-01,COD,Paid
4252,54252,2025-01-14,Debit Card,Paid
7731,57731,,Debit Card,Paid
6795,56795,19/05/2024,credit card,Failed
1827,51827,11/02/2025,UPI,Paid
4204,54204,04/10/2024,UPI,Paid
6020,56020,2025-03-23,UPI,Paid
2540,52540,2026-07-06,Net Banking,Paid
2570,52570,2026-04-11,Net Banking,Paid
6741,56741,27/09/2024,Debit Card,paid
843,50843,2026-05-17,Net Banking,Paid
3141,53141,2024-07-17,COD,Failed
4198,54198,21/07/2026,Net Banking,Paid
350,50350,2024-04-09,UPI,Paid
3949,53949,31/08/2024,upi,Paid
728,50728,09/01/2025,Debit Card,Paid
6464,56464,2026-06-29,Debit Card,Failed
127,50127,,Debit Card,paid
607,50607,30/05/2025,Debit Card,Paid
765,50765,2024-09-26,UPI,paid
2407,52407,2024-05-12,UPI,Paid
4267,54267,19-06-2026,Credit Card,paid
7632,57632,17/11/2025,Credit Card,Paid
7369,57369,2024-06-17,Debit Card,Paid
3108,53108,15/09/2025,Debit Card,Paid
5243,55243,24/03/2025,UPI,Paid
6969,56969,2025-03-03,UPI,Failed
6685,56685,21/03/2025,UPI,Refunded
5286,55286,2026-08-15,Credit Card,Paid
225,50225,2026-05-19,Debit Card,Paid
3262,53262,14/12/2025,COD,Failed
7123,57123,23-08-2025,credit card,Paid
159,50159,2026-08-09,Debit Card,Failed
6848,56848,28-03-2026,CREDIT CARD,Paid
4946,54946,28/08/2025,Upi,Paid
93,50093,21/08/2024,Net Banking,Pending
4923,54923,2024-04-09,UPI,paid
1888,51888,2026-08-20,Debit Card,Paid
593,50593,23/08/2025,CREDIT CARD,Pending
4560,54560,2026-07-28,Debit Card,Paid
3776,53776,13-03-2026,Upi,Paid
2575,52575,13/07/2025,Upi,Paid
2110,52110,15-11-2025,Credit Card,Paid
5805,55805,18/06/2026,COD,Pending
5523,55523,26/04/2026,COD,Paid
6967,56967,13-08-2024,Credit Card,Failed
673,50673,03/07/2026,UPI,Paid
2072,52072,21/08/2024,Credit Card,PAID
1588,51588,2025-12-19,UPI,Failed
2250,52250,22-09-2025,COD,Paid
5922,55922,2025-01-07,UPI,Paid
2861,52861,08/01/2024,Credit Card,Paid
3135,53135,07-07-2025,NET BANKING,Paid
2703,52703,25-05-2024,Debit Card,
7166,57166,15-01-2025,COD,Paid
4847,54847,2024-03-27,UPI,Paid
1906,51906,2024-07-17,UPI,Paid
2611,52611,23/01/2026,Credit Card,Refunded
6383,56383,05-01-2025,Credit Card,Paid
3208,53208,2024-07-24,UPI,Pending
6418,56418,2026-06-20,UPI,Failed
7128,57128,13-03-2026,cod,Paid
3531,53531,2026-05-01,Credit Card,Paid
1736,51736,2026-04-07,Net Banking,Failed
5113,55113,30/10/2024,Debit Card,Pending
1303,51303,03/08/2025,UPI,Paid
5421,55421,2026-03-31,UPI,Paid
7876,57876,2024-01-21,COD,Paid
1691,51691,23-09-2025,Credit Card,Paid
5431,55431,22/07/2024,UPI,Pending
4102,54102,07-02-2026,Debit Card,Paid
4146,54146,02-07-2026,UPI,Paid
2654,52654,27/09/2025,Credit Card,Paid
2093,52093,2025-07-09,Credit Card,Failed
4413,54413,2025-11-17,UPI,Failed
2722,52722,25/08/2026,UPI,Paid
6791,56791,2025-09-11,cod,Paid
2686,52686,2025-08-14,UPI,Paid
4678,54678,2025-01-01,UPI,Paid
1249,51249,19/10/2024,UPI,Paid
1176,51176,2025-02-15,UPI,Paid
4016,54016,28/03/2024,,
3353,53353,2026-02-16,UPI,Paid
6143,56143,2026-07-23,UPI,Paid
4038,54038,21-05-2025,COD,Paid
3954,53954,10-03-2024,UPI,Paid
6096,56096,05-01-2025,UPI,Paid
933,50933,09/05/2025,UPI,Paid
7899,57899,03-09-2024,cod,Paid
422,50422,24-02-2024,UPI,Refunded
5814,55814,25/05/2025,UPI,Paid
6002,56002,2026-06-27,UPI,Paid
449,50449,2025-04-11,UPI,Failed
487,50487,2025-05-04,CREDIT CARD,Failed
154,50154,2025-10-14,Credit Card,Paid
1338,51338,10-07-2025,UPI,Paid
950,50950,19/08/2026,UPI,Paid
2214,52214,22-10-2025,UPI,Paid
7101,57101,24-04-2026,,Paid
3944,53944,2025-06-19,Net Banking,Paid
4022,54022,2026-07-29,COD,Refunded
5837,55837,15/09/2024,COD,Paid
4683,54683,2025-06-03,Debit Card,paid
5346,55346,2025-07-01,UPI,Paid
1581,51581,2025-06-30,Credit Card,
492,50492,2025-06-28,Credit Card,Paid
374,50374,30-11-2024,COD,Paid
7310,57310,14-04-2026,UPI,Paid
7839,57839,26-07-2025,UPI,Paid
2257,52257,2025-01-10,Debit Card,Paid
74,50074,02/04/2024,UPI,Paid
4087,54087,2025-07-27,UPI,Paid
3174,53174,2024-08-22,Credit Card,Paid
5164,55164,2026-02-26,Credit Card,Paid
2614,52614,10/05/2025,Credit Card,Paid
4052,54052,02/10/2025,UPI,Paid
7749,57749,2025-07-17,Credit Card,Paid
6303,56303,2026-05-13,Net Banking,Paid
5025,55025,15-08-2025,Net Banking,Paid
6335,56335,2024-04-12,Credit Card,paid
7104,57104,09/04/2024,UPI,Paid
3727,53727,2025-12-23,COD,Paid
2596,52596,09-11-2024,Credit Card,Paid
1151,51151,14/01/2025,Credit Card,Paid
7854,57854,2025-10-16,UPI,Failed
4282,54282,04-01-2025,UPI,Paid
5613,55613,30-12-2025,UPI,Refunded
5940,55940,24/03/2026,UPI,PAID
3980,53980,30/07/2024,UPI,Paid
4044,54044,04/09/2024,upi,Paid
4437,54437,28/08/2025,UPI,Paid
4109,54109,08-01-2026,Debit Card,Paid
6718,56718,05/05/2024,Credit Card,Paid
5193,55193,24-08-2026,COD,Paid
3435,53435,2025-07-15,Credit Card,Paid
2201,52201,2024-01-23,Upi,Paid
3661,53661,24-06-2025,Net Banking,PENDING
2607,52607,2024-11-25,credit card,PAID
2745,52745,29/10/2025,Credit Card,Paid
4544,54544,22/02/2025,UPI,paid
7205,57205,11/01/2026,UPI,paid
5007,55007,2025-11-23,UPI,Paid
4986,54986,19-02-2026,Upi,Paid
4919,54919,21-01-2026,Net Banking,
1453,51453,2025-12-18,UPI,paid
5235,55235,15-07-2024,Credit Card,pending
2299,52299,16/04/2026,Credit Card,Paid
2231,52231,12/06/2026,Net Banking,Paid
5292,55292,2026-02-17,,Refunded
851,50851,12/04/2025,UPI,Paid
3817,53817,06-06-2024,COD,Paid
2178,52178,2024-06-07,Upi,Paid
3915,53915,2025-01-31,Debit Card,Paid
606,50606,14/03/2024,,Paid
3623,53623,2026-02-23,UPI,Pending
3427,53427,14/06/2026,Credit Card,Paid
3625,53625,2025-07-04,UPI,Paid
4627,54627,15/08/2026,UPI,Paid
7781,57781,12-11-2024,Credit Card,Paid
2932,52932,06-05-2026,Debit Card,Paid
670,50670,2025-08-16,COD,Paid
7370,57370,06/09/2025,UPI,Paid
6652,56652,12-01-2025,,Refunded
6949,56949,2026-03-12,COD,Paid
5957,55957,15-06-2026,Credit Card,Failed
2627,52627,03/10/2024,UPI,Paid
3608,53608,12/12/2025,COD,Paid
2439,52439,03-01-2025,Debit Card,Paid
4878,54878,10-10-2024,Net Banking,Paid
7766,57766,2025-07-03,Credit Card,PAID
5339,55339,2026-04-09,UPI,Paid
415,50415,25/06/2025,Credit Card,Paid
5756,55756,2026-01-06,COD,Paid
1617,51617,,UPI,Paid
6680,56680,,Debit Card,Paid
2044,52044,14-10-2024,upi,Paid
7828,57828,2025-08-31,net banking,Paid
7266,57266,29/09/2025,Debit Card,Paid
1619,51619,11/06/2025,UPI,Paid
6009,56009,2025-03-15,Net Banking,Paid
4673,54673,27-01-2024,Cod,Paid
6221,56221,2025-03-02,UPI,Paid
781,50781,11/08/2025,UPI,Paid
2747,52747,2025-11-18,UPI,Refunded
7563,57563,02/08/2026,Credit Card,Paid
